IDProduto,IDProdutoPai,NomeCat,CodProd,NomeProd,Descricao,Peso,Estoque,Preco,Disponivel,Lancamento,EmDestaque,IDsFiltroItem
6210352,,Esmerilhadeira,,Esmerilhadeira Angular GWS 22-180 Profissional Bosch,"Novo motor, ainda mais leve, potente e durável, com proteção do induzido contra pó e faíscas e prático sistema de troca de escovas de carvão.",5.52,1,630.82,True,False,False,154981
6257390,6210352,Esmerilhadeira,363253,,,5.52,1,630.82,True,False,False,154981
6257391,6210352,Esmerilhadeira,363321,,,5.52,1,630.82,True,False,False,154981
6263707,,Esmerilhadeira,454861,Esmerilhadeira Angular GWS  9-125 S Profissional Bosch 06013961E0,Esmerilhadeira angular. Motor Champion de grande potência e escovas de grafite artificial de longa duração. Estável mesmo em estado de ruptura do disco.,2.36,0,0,True,False,False,154981
6375471,,Esmerilhadeira,,Esmerilhadeira Angular GWS 850 M14 Profissional Bosch,Esmerilhadeira angular Bosch de alto rendimento dentro de seu orçamento!,2.16,1,302.3,True,True,False,154981
6375499,6375471,Esmerilhadeira,455000,,,2.16,2,302.29,True,True,False,154981
6375501,6375471,Esmerilhadeira,455140,,,2.16,5,302.29,True,True,False,154981
6375505,,Esmerilhadeira,,Esmerilhadeira Angular 9004 830W 4.1/2 c/2 discos+Bolsa Skil,Esmerihadeira Angular 9004 4.1/2 acompanha bolsa para transporte e dois discos de corte,2.79,0,224.63,True,False,False,227246
6375510,6375505,Esmerilhadeira,454802,,,2.79,5,224.63,True,False,False,227246
6375511,6375505,Esmerilhadeira,454803,,,2.79,1,224.63,True,False,False,227246
6213067,,Ferramentas Bateria,452941,Furadeira/Parafusadeira GSR 1000 a Bateria 12V Smart Profissional Bivolt  Bosch 06019F40E0,"Furadeira/parafusadeira sem fio
Bosch GSR 1000 SMART Professional
Não subestime o seu poder!
- Longa vida útil da bateria graças ao sistema ECP, que previne sobrecarga.",1.74,0,341.42,True,False,False,154981
6213166,,Ferramentas Bateria,453377,Furadeira/Parafusadeira a Bateria 12V  GSR 120 LI Bivolt com 2 Baterias e Maleta Bosch 06019F70E0,"Furadeira/parafusadeira sem fio
Bosch GSR 120-LI Professional
Qualidade Bosch, alta potência, preço acessível!
- Acessível: qualidade Bosch a um preço acessível!",2.4,0,0,False,False,False,154981
6213167,,Ferramentas Bateria,453741,"Furadeira/Parafusadeira GSR  140 LI a Bateria 14,4V  Bivolt com 2 Baterias e Maleta Bosch 06019F80E0","Furadeira/parafusadeira sem fio
Bosch GSR 140-LI Professional
Mais potência. Mais robusto.
Acessível: qualidade Bosch a um preço acessível!",3.22,0,0,True,False,False,154981
6213169,,Ferramentas Bateria,453961,Furadeira e Parafusadeira de Impacto 18V GSB 180 LI Bosch 06019F83E0,"FURADEIRA 19F8.3E0 127/220V BATERIA 18V GSB 180-LI IMP0
Ideal para trabalhos profissionais a Furadeira Parafusadeira de impacto 1/2""",3.7,0,1043.47,False,False,False,154981
6215604,,Ferramentas Bateria,454224,Parafusadeira sem fio GO Bosch 06019H20E0,"Parafusadeira sem fio GO
A única parafusadeira inteligente - Uma simples pressão. Um acabamento perfeito.
4 vezes mais potente do que qualquer aparafusadeira existente com o mesmo tamanho e forma.
",0.5,2,193.31,True,False,False,154981
6284576,,Ferramentas Bateria,455143,Furadeira/Parafusadeira GSB 180 LI de Impacto 18V  C/Kit Promocional Bosch 06019F83E1,"A ferramenta de impacto com o melhor custo-benefício e maior praticidade na troca manual de escovas.
",3.69,0,0,True,False,False,154981
6284582,,Ferramentas Bateria,454934,Furadeira/Parafusadeira Combo GSR 120 Li + GDR 120 Li Bivolt Bat. Maleta Alumínio Bosch 06019F00E4,"Combo Parafusadeira/Furadeira com Parafusadeira de Impacto a Bateria GDR 120-LI, e GSR 120-LI de 12V com Maleta de Alumínio, Azul.",3.15,0,0,True,False,False,154981
6297497,,Ferramentas Bateria,455192,Furadeira/Parafusadeira GSR  120-LI a Bateria + Kit 34 Peças + Brinquedo Bosch 0615A000GC,"Durável: projetada com carcaça robusta e proteção de células ECP

Alto desempenho: a melhora de torque macio de mais de 20% em comparação com o GSR 1080-2-LI dá mais potência para os usuários!",3.66,0,0,True,False,True,154981
6373310,,Ferramentas Bateria,455333,Martelo perfurador GBH 180-LI  a bateria com SDS-plus  Bosch 06119110E2,"Novo Martelete a Bateria GBH 180-LI. O único de 18 V do mercado que oferece 1,7 J de força de impacto, equivalente ao martelete a cabo GBH 2-20 D.",2.6,0,0,True,False,False,154981
6381367,,Ferramentas Bateria,454781,Parafusadeira sem fio GO Kit Bosch 06019H20E1,"Parafusadeira Bosch Go 3,6V Versao KIT.
A única parafusadeira inteligente - Uma simples pressão. Um acabamento perfeito.",1,2,242.62,True,False,True,154981
6351179,,Ferramentas Pneumáticas,370115,"Retifica Angular Pneumática 1/4"" UP-117-1541 Campbell","São indicadas para fazer acabamento de metais, vidros, plásticos e diversos materiais até para a limpeza de pneus em processos de recauchutagem, indispensável em borracharias e mecânica automotivas.",0.72,1,323.34,True,False,True,248073
6351278,,Ferramentas Pneumáticas,370152,"Esmerilhadeira Angular Pneumática 5"" UP-218.305A Campbell","Esmerilhaderia para desbaste de peças metálicas, cordão de solda; preparo para lixamento.",2.68,0,0,True,False,True,248073
6351284,,Ferramentas Pneumáticas,370127,"Lixadeira Orbital Pneumática 5"" UP-1201565 Campbell",Lixamento a seco em diversa superfícies; prepara chapas e carrocerias. Lixamento em peças de madeira com aspiração do pó.,1.115,1,385.24,True,False,True,248073
6378566,,Fita,450653,"Fita Antiderrapante, 50 mm x 5 m, preta Vonder 1014105005","Indicada para locais sem incidência de umidade, como: pisos, degraus, rampas, escadas, skates, entre outros
",0.25,12,27.08,True,False,False,154994
6213068,,Furadeira e Parafusadeira,,Furadeira e Parafusadeira GSR 7-14 Profissional Bosch,"A única parafusadeira/furadeira com cabo que possui controle de torque (24+1) e embreagem de segurança
",1.9,1,280.6,True,False,False,154981
6253650,6213068,Furadeira e Parafusadeira,452539,,,1.9,1,280.6,True,False,False,154981
6257397,6213068,Furadeira e Parafusadeira,454810,,Furadeira e Parafusadeira GSR 7-14 Profissional Bosch 220V 06014470e0,1.9,0,280.6,True,False,False,154981
6213069,,Furadeira e Parafusadeira,,Furadeira de Impacto 13mm 6555 570W com 14 Brocas SKIL,"A Furadeira de Impacto, modelo 655, da Skil, pode ser utilizada para perfurar madeiras, estruturas metálicas ou concreto.",2.5,1,230.96,True,False,False,227246
6257388,6213069,Furadeira e Parafusadeira,454172,,,2.5,0,230.96,True,False,False,227246
6257389,6213069,Furadeira e Parafusadeira,454173,,,2.5,2,230.96,True,False,False,227246
6213164,,Furadeira e Parafusadeira,,Furadeira de Impacto GSB 13 RE Profissional 650W Bosch,"Furadeira de impacto
Bosch GSB 13 RE Professional
Rendimento com eficiência e qualidade. Alta performance em todos os materiais.
Potente motor de 650 W.",2.3,1,323.97,True,False,False,154981
6263798,6213164,Furadeira e Parafusadeira,452894,,,2.3,2,323.97,True,False,False,154981
6263799,6213164,Furadeira e Parafusadeira,452895,,,2.3,0,0,True,False,False,154981
6213072,,Furadeira e Parafusadeira,,Furadeira de Impacto GSB 16 RE 750W Bosch,"Furadeira de impacto
Bosch GSB 16 RE Professional
Alta performance, design e potência.
- Potente motor de 750 W.
- Sistema de engrenamento helicoidal.
",3.2,1,473.22,True,False,False,154981
6253652,6213072,Furadeira e Parafusadeira,452799,,,3.2,2,473.22,True,False,False,154981
6257398,6213072,Furadeira e Parafusadeira,452843,,,3.2,0,473.22,True,False,False,154981
6284553,,Furadeira e Parafusadeira,,Furadeira de Impacto GSB 20-2 RE 800W Bosch,"Alta performance, design e potência.
Uma das mais potentes e leves da categoria: 800 W em apenas 2,5 kg.
Protetor de cabo articulado: flexibilidade e durabilidade.
",3.32,1,898.02,True,False,False,154981
6284571,6284553,Furadeira e Parafusadeira,452757,,Furadeira de Impacto GSB 20-2 RE 127V 800W Bosch 06011A21D2,3.32,1,898.02,True,False,False,154981
6284573,6284553,Furadeira e Parafusadeira,452758,,Furadeira de Impacto GSB 20-2 RE 800W Bosch 220V 06011A21E2,3.32,0,898.02,True,False,False,154981
6375531,,Furadeira e Parafusadeira,,Furadeira de Impacto GSB 450W Bosch,"A furadeira de impacto GSB 450 RE STD da Bosch possui o maior controle e ótimo desempenho em todos os materiais.
",1.77,1,201.16,True,True,False,154981
6375532,6375531,Furadeira e Parafusadeira,455334,,,1.77,5,201.16,True,True,False,154981
6375533,6375531,Furadeira e Parafusadeira,455335,,,1.77,3,201.16,True,True,False,154981
6375539,,Furadeira e Parafusadeira,,Furadeira de impacto GSB 550 Professional Bosch,"Nova GSB 550 para a gama profissional Bosch focada no mercado RLA.
A furadeira de impacto GSB 550 RE STD da Bosch possui o maior controle e ótimo desempenho em todos os materiais.
",1.87,1,269.28,True,True,False,154981
6375540,6375539,Furadeira e Parafusadeira,455336,,,1.87,2,269.28,True,True,False,154981
6375541,6375539,Furadeira e Parafusadeira,455337,,,1.87,1,269.28,True,True,False,154981
6140249,,Guincho Elétrico,,Guincho elétrico para 100 kg/200 kg GEV 200 - Vonder,"Indicado para movimentação de cargas verticais em prédios, casas, andaimes, torres, entre outros. Não aplicável para uso contínuo, respeitar o fator de trabalho do equipamento.",9.95,1,775.5,True,False,False,154994
6253325,6140249,Guincho Elétrico,454852,,,9.95,1,775.5,True,False,False,154994
6378593,6140249,Guincho Elétrico,454139,,,9.95,1,775.5,True,False,False,154994
6408313,,Instrumentos de Medição,454853,Termo-Higrômetro MT-241A Minipa,"O termo-higrômetro digital modelo MT-241A / MT-242A foi projetado para monitoramento de temperatura e umidade ambiente. Possui função de leitura máxima e mínima, de medida (°C) e relógio integrado.",0.19,0,142.3,True,True,False,154988
6577748,,Instrumentos de Medição,454854,Termo-Higrômetro MT-242A Minipa,"O termo-higrômetro digital modelo MT-242A foi projetado para monitoramento de temperatura e umidade ambiente. Uso Residencial, Hospitalar, Escritórios;",0.12,1,137.98,True,False,False,154988
6577749,,Instrumentos de Medição,326522,Detector de Tensão EZ PHASE II Minipa,"O EzPhase pode ser usado para identificar se dois pontos distintos pertencem a mesma fase ou não. Detector de Seqüência de Fase Trifásica, Identificador de Cabos energizados",0.55,0,133.29,True,False,False,154988
6577750,,Instrumentos de Medição,313201,Detector de Tensão EZ ALERT II Minipa,Indicação de tensão luminosa e sonora,0.55,1,56.28,True,False,False,154988
6217470,,Jogos de Chaves,454942,Jogo de ferramentas com 110 peças Stanley STMT81243840,O Jogo Multiferramentas Stanley é ideal para consumidores que buscam soluções práticas e completas para o dia-a-dia. Contanto com 110 peças para as mais variadas soluções.,7.34,0,0,True,False,False,222111
6218738,,Jogos de Chaves,372030,Caixa sanfonada Cargobox 65 pçs 5 gav. c/ferramentas - Tramontina  44952665,Organização e praticidade são as características que definem a Cargobox. Esta caixa de ferramentas da Tramontina PRO est  disponível com e sem ferramentas para atender …s necessidades de profissionais,16.37,0,0,False,False,False,154983
6218762,,Jogos de Chaves,454783,Jogo de Chaves Combinadas 8 a 19mm  8 Peças Em Aço -  Tramontina 44660298,"Ideal para apertar e afrouxar parafusos ou porcas com perfil quadrado ou sextavado, as chaves da Tramontina PRO são fabricadas com matéria prima que garante alta resistência e durabilidade.",0.82,2,78.74,True,False,False,154983
6218854,,Jogos de Chaves,375713,Jogo de Chaves de Fenda /Phillips Eletricista Easygrip 6 Peças - Tramontina Pro 44115406,"Seja em manutençäes industriais ou automotivas, apertar ou afrouxar parafusos se torna mais fácil com a ajuda das Chaves Easygrip da Tramontina PRO.",0.48,6,74.25,True,False,False,154983
6218858,,Jogos de Chaves,453722,Jogo de Chaves Hexagonal 2 a 10mm Tipo L 8 Peças -  Tramontina 44400288,"Seu corpo em forma de L com 2 braços de diferente comprimento, permite a aplicação de torque em parafusos posicionados em diferentes profundidades.",0.33,6,30.81,True,False,False,154983
6218861,,Jogos de Chaves,374998,Jogo de chaves trafix com armação 7 peças - Tramontina 44451207,"Seu corpo em forma de L com 2 braços de diferente comprimento, permite a aplicação de torque em parafusos posicionados em diferentes profundidades.",0.28,2,105.12,True,False,False,154983
6218933,,Jogos de Chaves,373511,Jogo de Chaves Biela 12 Unidades Forjado - Tramontina 44720211,"Com formato L e extremidades em formato de soquetes, as chaves bielas permitem apertar e afrouxar parafusos e porcas em locais de difícil acesso com mais agilidade.",6.01,1,243.68,True,False,False,154983
6218936,,Jogos de Chaves,450358,Jogo de Chaves Combinadas 9 Peças Aço Cromo - Tramontina 44670209,"Ideal para apertar e afrouxar parafusos ou porcas com perfil quadrado ou sextavado, as chaves da Tramontina PRO são fabricadas com matéria prima que garante alta resistência e durabilidade.",0.93,2,113.13,True,False,False,154983
6218939,,Jogos de Chaves,364065,Jogo de Chaves de Fenda Twister -  Tramontina 44130505,"Seja em manutençäes industriais ou automotivas, apertar ou afrouxar parafusos se
torna mais fácil com a ajuda da Chave Twister da Tramontina PRO.",0.33,12,29.73,True,False,True,154983
6218941,,Jogos de Chaves,451790,Jogo de Chaves Hexagonal 8 Peças -  Tramontina  44420208,"Seu corpo em forma de L com 2 braços de diferente comprimento, permite a aplicação de torque em parafusos posicionados em diferentes profundidades.",0.13,6,20.38,True,False,False,154983
6218942,,Jogos de Chaves,453120,Jogo de Chaves Hexagonal Ponta Abaulada - Tramontina 44461208,"Seu corpo em forma de L com 2 braços de diferente comprimento, permite a aplicação de torque em parafusos posicionados em diferentes profundidades.",0.39,2,75.17,True,False,False,154983
6219034,,Jogos de Chaves,450574,Jogo De Chaves Hexagonal L 1.50 A 10.00 mm De Ponta Abaulada C/9 pcs -Tramontina 44460209,"Seu corpo em forma de L com 2 braços de diferente comprimento, permite a aplicação de torque em parafusos posicionados em diferentes profundidades.",0.35,6,62.18,True,False,False,154983
6219040,,Jogos de Chaves,451472,Jogo de Machos e Cossinetes 32 peças - Tramontina 44080432,"Com o auxílio de ferramentas auxiliares, os machos são utilizados para gerar roscas internas em furos enquanto os cossinetes são utilizados para gerar roscas externas em eixos e parafusos.",1.45,0,0,True,False,False,154983
6219047,,Jogos de Chaves,366777,Maleta Com 18 Soquetes E Acessórios  encaixe de 1/2 -  Tramontina 44833522,"Os soquetes da Tramontina PRO são produzidos com sistema Hyper Drive que melhora o acoplamento do produto ao parafuso ou porca, reduzindo as tensäes geradas no aperto e prolongando a sua vida útil.",3.7,12,311.09,True,False,True,154983
6219050,,Jogos de Chaves,450349,Maleta com ferramentas 43 peças - Tramontina  44952243,Manter as ferramentas organizadas e facilitar o transporte das peças de um lado para o outro ‚ a finalidade dos organizadores para ferramentas da Tramontina PRO.,7.52,2,728.05,True,False,False,154983
6219051,,Jogos de Chaves,450985,Maleta Com Rebitador E 70 Rebites - Tramontina Pro 44024271,As montagens de estruturas ficam muito mais rápidas com o rebitador da Tramontina PRO. A ferramenta certa para você que necessita de praticidade e agilidade.,1.38,1,176.41,True,False,False,154983
6219053,,Jogos de Chaves,450996,Maleta Com Soquetes E Acessórios 17 peças encaixe 1/4 - Tramontina 44805217,"Os soquetes da Tramontina PRO são produzidos com sistema Hyper Drive que melhora o acoplamento do produto ao parafuso ou porca, reduzindo as tensäes geradas no aperto e prolongando a sua vida útil.",0.99,2,292.73,True,False,False,154983
6378644,,Jogos de Chaves,451871,Jogo de Ferramentas com 110 peças Vonder 3599110104,Indicado para manutenções e reparos em geral,7.34,8,461.67,True,False,False,154994
6380088,,Jogos de Chaves,5787,Jogo de chaves L Hexagonais (ALLEN) 1.5 A 10 MM 42-9M Gedore 12103,"Jogo de Chave Hexagonal 1,5 a 10mm Gedore 9 peças
",0,1,25.87,True,False,False,154982
6380111,,Jogos de Chaves,46106,"Jogo de chaves L Hexagonais (ALLEN) 1/16"" a 3/8""  42-9P Gedore 12154","Jogo de Chave Hexagonal 1/16"" a 3/8"" Gedore 9 peças
",0,6,26.65,True,False,False,154982
6380115,,Jogos de Chaves,329966,Jogo de Chaves Combinadas 8 A 19 mm 8 Peças 1B-80M Gedore 2614,Aço Gedore-Vanadium. Acabamento niquelado e cromado. Chave combinada com um lado boca e outro Unit Drive com as mesmas medidas.,0,2,80.71,True,False,False,154982
6380128,,Jogos de Chaves,46733,Jogo de Chaves de Fenda e Phillips 150-160S 5 Peças Gedore 36450,"Haste em aço Gedore-Vanadium e cabo em polímero na cor azul padrão Gedore. Haste com acabamento niquelado e cromado, com ponta escurecida. Cabo ergonômico. Chave com haste redonda e resistente",0,1,31.52,True,False,False,154982
6380155,,Jogos de Chaves,12350,Jogo de Chaves Fixas 1/4 A 2 c/12 pçs Gedore 004656,"Jogo de chave fixas, também conhecida como chaves de boca com 12 peças é utilizada para afrouxar, apertar e regular porcas e parafusos, de feição quadrado ou sextavado.",0,1,404.2,True,False,False,154982
6578467,,Jogos de Chaves,336668,Jogo de chaves de Fenda Simples e cruzada 150-160 NR isoladas NBR 9699 Gedore 35290,Jogo de chaves de fenda simples e cruzada NR isoladas NBR 9699 com 6 peças.Aço Gedore-Vanadium.,0.27,1,80.59,True,False,False,154982
6141550,,Kits,147083,Conjunto PRÁTICO de Solda e Corte AC  OX/AC PRATICO Condor 407421,"Conjuntos montados de equipamentos, onde basta carregar os cilindros de gases e iniciar a operação.",39,0,2531.76,True,False,True,155007
6218178,,Kits,453944,Maleta Rooster Corte e Solda AC Condor 407504,"O Kit de Solda e Corte Rooster é prático, versátil e econômico.
Ele reúne os principais produtos que você precisa para realizar trabalhos de solda e corte, com acetileno ou GLP.",8.5,0,0,True,False,False,155007
6218180,,Kits,453942,Maleta Solda 200 AC Plus Condor 407501,"Carregue com você para onde for Soldar ou Cortar
Praticidade e segurança são as duas principais características da nossa linha de maletas para corte e solda.",1.64,0,0,True,False,False,155007
6218181,,Kits,453943,Maleta Solda 201 AC Plus Condor 407502,"Carregue com você para onde for Soldar ou Cortar.
Praticidade e segurança são as duas principais características da nossa linha de maletas para corte e solda.",2.8,1,335.29,True,False,True,155007
6378651,,Lanterna,452780,Lanterna para cabeça LC 007 Vonder 8075007000,Indicada para iluminação em geral. Adaptável diretamente na cabeça ou no capacete,0.11,0,0,True,False,False,154994
6378653,,Lanterna,455271,"Lanterna recarregável com 19 LEDs, bivolt, LRV 360, Vonder 8075360000","Indicada para iluminação em geral. Utilizada em camping, residências, entre outros.",0.5,6,77.25,True,False,False,154994
6217065,,Lav. e Sec. de Pisos,454644,Lavadora e Secadora de Piso BD 30/4 C BAT - Karcher 93983320,"Lavadora movida … bateria. Com cabeçotes tipo disco, faixa de limpeza de 280 mm e reservatórios com a capacidade de 4 litros cada. Indicada para lojas de conveniência, padarias, cozinhas e etc.",21,0,16179.77,False,False,False,154984
6217072,,Lav. e Sec. de Pisos,454637,Lavadora e Secadora de Piso BD 50/50 C - Karcher 19943600,"Limpadora e secadora de pisos com cabeçote tipo disco e 50 litros de capacidade em cada tanque. Indicada para limpeza de  rea até 3.000 mý como supermercados, armaz‚ns, estoques, aeroportos etc.",154.5,0,27435.79,False,False,False,154984
6217076,,Lav. e Sec. de Pisos,,Lavadora Secadora de pisos 1.700 watts para operação pedestre - BD 530 220V Karcher 11278060,Lavadora e secadora de pisos manual elétrica com escova tipo disco rotativa para limpeza completa do piso com produtividade de até 1840 mý/h.,93.45,0,0,False,False,False,154984
6264658,6217076,Lav. e Sec. de Pisos,453787,,,93.45,0,0,False,False,False,154984
6217084,,Lav. e Sec. de Pisos,454636,Lavadora e Secadora de Piso BD 530 BAT - Karcher 11273510,Lavadora e secadora de pisos manual  bateria com escova tipo disco rotativa para limpeza completa do piso com produtividade de até 1840 mts.,205.8,0,0,False,False,False,154984
6217102,,Lav. e Sec. de Pisos,,Lavadora e Secadora de Piso Rolo BR 35/12 C BAT - Karcher 93988510,A Lavadora e Secadora de Pisos BR 35/12 C Bateria ‚ ideal para limpeza de áreas entre 600 e 1.000mt. Possui alta manobrabilidade e alto desempenho de limpeza.,43.6,0,30902.9,False,False,False,154984
6253354,6217102,Lav. e Sec. de Pisos,454619,,,43.6,1,30902.9,False,False,False,154984
6217111,,Lav. e Sec. de Pisos,,Lavadora Secadora de pisos 1.700 watts para operação pedestre - BR 530 220V Karcher  11273210,"Lavadora de pisos acionada manualmente com escovas rotativas para limpezas básicas, manutenção da limpeza e polimento de superficies de até 1.840 m2.",129.2,0,0,False,False,False,154984
6264657,6217111,Lav. e Sec. de Pisos,362465,,,129.2,0,0,False,False,False,154984
6217119,,Lav. e Sec. de Pisos,454620,Lavadora e Secadora de Piso Rolo BR 530 BAT - Karcher 11273310,"Lavadora de pisos acionada manualmente com escovas rotativas para limpezas básicas, manutenção da limpeza e polimento de superfícies de até 1.840 m2.",201,0,27356.86,False,False,False,154984
6217086,,Lav. e Sec. de Pisos,,Lavadora e Secadora de Piso BR 30/4 C - Karcher,Lavadora e secadora de pisos compacta e leve. Uma alternativa inovadora e eficiente para a limpeza manual de pisos de 20 a 200 m2.,16.6,0,7268.4,False,False,False,154984
6264565,6217086,Lav. e Sec. de Pisos,454645,,,16.6,1,7268.4,False,False,False,154984
6264566,6217086,Lav. e Sec. de Pisos,454643,,,16.6,1,7268.4,False,False,False,154984
6216479,,Lavadoras de Alta Pressão,454174,Lavadora de Alta Pressão G 3200 OH Profissional Gasolina Karcher 11073060,"Uequipamento robusto, que enfrenta qualquer tipo de terreno sem dificuldades, e ainda te entrega uma grande potência para executar com mais facilidade as tarefas do seu dia.",32,0,0,False,False,False,154984
6216485,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão HDS 10/18-4 S com água Quente Karcher,Lavadora de alta pressão com  gua quente equipada com bomba refrigerada a  gua que garante alto desempenho e maior vida útil para o equipamento. Dimensionada para uso contínuo e diário.,177,0,0,False,False,False,154984
6262511,6216485,Lavadoras de Alta Pressão,451550,,,177,1,0,False,False,False,154984
6262514,6216485,Lavadoras de Alta Pressão,451551,,,177,1,0,False,False,False,154984
6262527,6216485,Lavadoras de Alta Pressão,451552,,,177,1,0,False,False,False,154984
6216508,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão HDS 12/18-4 S 220V 2.610 psi trifásica com água QuenteKarcher 10283440,Lavadora de alta pressão com  água quente equipada com bomba refrigerada a  água que garante alto desempenho e maior vida útil para o equipamento. Dimensionada para uso continuo e diário.,186,0,24201.55,False,False,False,154984
6253360,6216508,Lavadoras de Alta Pressão,451553,,,186,1,24201.55,False,False,False,154984
6216514,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão HDS 12/18-4 S com água Quente Karcher,Lavadora de alta pressão com  gua quente equipada com bomba refrigerada d´água que garante alto desempenho e maior vida útil para o equipamento. Dimensionada para uso continuo e diário.,186,0,24201.55,False,False,False,154984
6262697,6216514,Lavadoras de Alta Pressão,451555,,,186,1,24201.55,False,False,False,154984
6262683,6216514,Lavadoras de Alta Pressão,451554,,,186,1,24201.55,False,False,False,154984
6216518,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão HDS  8/17-4 M 220V com água Quente Karcher 10253260,Lavadora de alta pressão com  gua quente equipada com bomba refrigerada d´agua que garante alto desempenho e maior vida útil para o equipamento. Dimensionada para uso continuo e diário.,173,0,18193.98,False,False,False,154984
6262707,6216518,Lavadoras de Alta Pressão,451547,,Lavadora de Alta Pressão HDS 8/17-4 M 220V com água Quente Karcher 10253260,173,1,18193.98,False,False,False,154984
6262769,6216518,Lavadoras de Alta Pressão,451548,,Lavadora de Alta Pressão HDS 8/17-4 M 220V com água Quente Karcher 10253270,173,1,18193.98,False,False,False,154984
6216524,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão HD 585 Profissional Linha Compacta Karcher,Lavadora Profissional possui design compacto muito eficiente. Sua bomba com pistons em aço inox e cabeçote em latão conferem maior resistência e durabilidade. Sua performance impressiona.,21.49,1,1911.76,True,False,False,154984
6253534,6216524,Lavadoras de Alta Pressão,306652,,,21.49,0,1911.77,True,False,False,154984
6262690,6216524,Lavadoras de Alta Pressão,306664,,,21.49,1,1911.77,True,False,False,154984
6216553,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão HD  6/15 C 600 2175PSI  L/h Linha Compacta 220V Karcher 11506170,"A Lavadora de alta pressão 2.175 libras - HD6/15C da Karcher possui alça de transporte, dosador de detergente integrado, tubeira de aço inox e espaço para armazenar cabo elétrico e mangueira.",25.5,0,3255.58,False,False,False,154984
6253528,6216553,Lavadoras de Alta Pressão,306688,,,25.5,1,3255.58,False,False,False,154984
6216554,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão HD  6/15 Cage Plus monofásica Linha Compacta 220V Karcher 11506180,"Com rodas grandes, que facilitam a movimentação em pisos irregulares e ao subir escadas, a Lavadora de Alta Pressão profissional leve da Karcher modelo HD6/15",30,0,3588.24,False,False,False,154984
6253532,6216554,Lavadoras de Alta Pressão,362729,,,30,1,3588.24,False,False,False,154984
6216555,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão HD 10/18 - 4 MAXI - Karcher,"Lavadora profissional de alto rendimento, resistência, e alta durabilidade. Dimensionada para uso continuo e diário. Chassi em aço e pistons de cerâmica. Extremamente robusta e resistente.",74.8,0,8259.56,False,False,False,154984
6262544,6216555,Lavadoras de Alta Pressão,306690,,,74.8,1,8259.56,False,False,False,154984
6262549,6216555,Lavadoras de Alta Pressão,453094,,,74.8,1,8259.56,False,False,False,154984
6216558,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão HD 10/25 - 4 Maxi 3.625 libras trifásica 220V Karcher 19448860,"A Lavadora de alta pressão 3.625 libras - HD10/25-4 CAGE da Karcher possui sistema Servopress que permite a regulagem de pressão d´agua, diretamente no gatilho, pistons de cerâmica, cabeçote.",121.4,0,14186.97,False,False,False,154984
6262508,6216558,Lavadoras de Alta Pressão,311999,,,121.4,1,14186.97,False,False,False,154984
6216720,,Lavadoras de Alta Pressão,340995,Lavadora de Alta Pressão HD  7/15-4 CAGE  2.155 libras trifásica Karcher 19448830,"A Lavadora de alta pressão 3.625 libras - HD10/25-4 CAGE da Karcher possui sistema Servopress que permite a regulagem de pressão d´agua, diretamente no gatilho, pistons de cerâmica, cabeçote.",62.4,1,8333.19,False,False,False,154984
6216778,,Lavadoras de Alta Pressão,342534,Lavadora de Alta Pressão HD 12/15 S 2.175PSI 1.200L/h 220V Karcher 16860110,A Lavadora de alta pressão  gua fria - HD12/15S da Karcher ‚ uma lavadora de uso profissional pesado desenvolvida para atingir o máximo desempenho em aplicaçäes profissionais de grande intensidade.,119.2,1,13352.49,False,False,False,154984
6253530,6216778,Lavadoras de Alta Pressão,342534,,,119.2,1,13352.49,False,False,False,154984
6216783,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão K 3.30 1.740 libras monofásica Karcher,"A Lavadora de alta pressão 1.740 libras monofásica - K330 da Karcher ‚ a mais completa da categoria, ‚ leve e compacta, possui excelente performance, design horizontal,  fácil de armazenar.",14.4,1,901.16,True,False,False,154984
6285613,6216783,Lavadoras de Alta Pressão,453106,,Lavadora de Alta Pressão com Motor de Indução 1740PSI K 3.30 127V Karcher 19948330,14.4,0,901.16,True,False,False,154984
6262224,6216783,Lavadoras de Alta Pressão,453694,,Lavadora de alta pressão 1.740 libras monofásica - K3.30 220V Karcher 19948340,14.4,0,901.16,True,False,False,154984
6216784,,Lavadoras de Alta Pressão,,Lavadora de Alta Pressão K 3.98 M 127V - Karcher 19941310,Lavadora de alta pressão com motor a indução. Ideal para uso diário em locais com sujidade moderada a pesada.,15.6,0,915.74,False,False,False,154984
6253540,6216784,Lavadoras de Alta Pressão,454407,,,15.6,1,915.74,False,False,False,154984
